"Electrodermal activity, mean ","Blood volume pulse, standard deviation","Electrodermal activity, 75th percentile ","Skin Temperature, median ","Electrodermal activity, maximum ","Skin temperature, mean ","Heart rate, maximum ","AU07 (lid tightener), mean","Wrist Acceleration in Y-axis, mean ","AU45, blink count","Gaze angle in Y-axis, mean ","AU06 (cheek raiser), mean","AU04 (brow lowerer), standard deviation","AU14 (dimpler), mean",Productivity,Mood,Stress_Numeric,Stress
0.09957934201,38.57884324,-1.816213403,-0.3706816518,0.4642970003,-0.7727240315,16.76983176,0.04958076484,18.2896,10,0.1558833631,-0.02024306815,-0.06439960461,1.043536275,14,4,0,Boredom
0.09907960282,45.28748655,-0.5167142432,-0.1568567142,0.9370330135,-0.8019858939,7.681278107,-0.03228169418,16.1406,8,0.1715071661,-0.02024306815,-0.06399081334,1.006299713,14,4,0,Boredom
0.1072753256,50.61593681,-3.262989134,-0.368477271,-4.829949923,-0.152590036,-1.606396095,-0.02780289703,-4.9302,6,0.1479276842,0.3416712304,0.7023565537,0.9095912612,19,11,0,Boredom
0.1471545132,36.21441414,-3.405934041,-0.3067546086,-3.964753824,-0.2370144633,-1.659807029,-0.02572937983,-4.9,8,0.1973870851,0.3357628343,1.280114882,0.783794125,19,11,0,Boredom
-0.03125237882,39.80065349,-3.405934041,-0.379499175,-2.729892036,-0.2894090141,1.08583986,-0.03194993143,-4.0469,7,0.1800379542,0.3910413879,1.25722257,0.8214875768,19,11,0,Boredom
0.1289640066,35.4828364,1.358896211,-0.5183751654,-4.759584605,-0.3260851997,5.599302685,-0.003667156832,-2.3542,9,0.1703569474,0.2210998924,1.153934643,0.719753331,19,11,0,Boredom
0.1116730305,41.58811663,2.801340278,-0.4831050726,-4.718951111,-0.3520847599,4.086980199,-0.02929582941,-1.9656,6,0.1802296573,0.3295540112,0.9439521941,0.8913156482,19,11,0,Boredom
0.1221675536,28.53661887,1.215951303,-0.4489371702,-5.420622175,-0.3795671847,9.473649696,-0.03518461826,-0.9708,13,0.1855014927,0.2351198154,1.037837922,1.016427449,19,11,0,Boredom
0.1199687011,49.87681703,-3.262989134,-0.2560538502,-1.040133331,-0.3956809805,7.402088929,-0.002588927888,-0.2604,7,0.1920193982,0.3411705188,1.189908275,0.7368867182,19,11,0,Boredom
0.1198687533,41.61828478,-3.405934041,-0.4257911718,-3.761586355,-0.4179239502,3.118417333,-0.004413623024,1.1313,11,0.2047676547,0.496991949,1.241007183,0.6349240273,19,11,0,Boredom
0.1195689098,38.85789866,1.935007505,-0.3100611798,-5.014287237,-0.4377943365,7.701820774,-0.02962759216,2.4135,15,0.1703569474,0.2172944847,1.244550041,0.8560589447,19,11,0,Boredom
0.1191691184,33.92163441,-1.816213403,-0.2185793766,-5.514772953,-0.4562807158,0.4029633871,-0.03535049963,2.1031,18,0.1908691796,0.2488393115,0.9968225317,0.9685301131,19,11,0,Boredom
-0.002867192636,41.47498605,0.4925634375,-0.6638642982,-3.250198969,-0.2384973279,11.11362336,-0.01063417462,8.6438,5,0.256048235,0.01100133173,-0.002672122878,0.2771789027,25,17,14,Boredom
0.001830355782,33.82735893,-8.894152159,-0.864462951,-3.681310428,-0.2893101565,-7.864074676,0.09760342317,8.874,6,0.4257054823,0.1479960081,0.165886144,0.3662725161,25,17,14,Boredom
0.0008308773954,50.43115686,-2.539601268,-0.6396161094,-3.494990993,-0.3261840574,15.01176165,0.002304572701,13.7677,10,0.3183517439,-0.01994264123,0.1207828406,0.3161668771,25,17,14,Boredom
-0.0004684445075,35.30559849,-2.682546176,0.1616763114,-3.541570852,-0.442638361,14.02810231,-0.02747113428,9.5385,11,0.3217065482,-0.02014292584,-0.04041718345,0.2135188507,25,17,14,Boredom
0.006627852039,46.92787994,-0.3737693356,-0.3144699414,0.3929406209,-0.4873220157,10.8954889,-0.02971053285,8.3063,7,0.437974481,0.002689520221,0.02144656204,0.184887057,25,17,14,Boredom
0.001430564427,30.6144505,-0.6639908146,0.07350107938,1.781416836,-0.5324999586,11.35726895,-0.03551638101,14.0917,4,0.5086170749,-0.01924164507,-0.05922158186,0.1873238054,25,17,14,Boredom
0.008027121781,55.69549979,-2.106434882,-0.7410176262,-3.061897413,-0.5856853706,9.639328695,-0.03535049963,14.8646,9,0.4217755687,-0.0005150336121,-0.0227028951,0.1748354698,25,17,14,Boredom
0.04190943909,44.88398749,-0.3737693356,0.1892310714,-0.7903860033,-0.6171221012,5.403717385,-0.02821760047,13.2531,11,0.444396535,-0.01473524125,-0.04750289879,0.1827549021,25,17,14,Boredom
0.07689118263,35.97683993,-8.894152159,-0.3596597478,-1.057972426,-0.6288861607,-0.8338007183,-0.02440232882,13.0094,6,0.3604305753,-0.02014292584,-0.01902377367,0.1956239796,25,17,14,Boredom
0.03631236013,31.66656488,-1.530323588,0.1175886954,1.360215985,-0.6367947722,10.39902519,-0.005823614719,13.001,8,0.3813262137,-0.02014292584,-0.0641270771,0.1762061408,25,17,14,Boredom
0.01502347049,43.43214506,0.2023419585,-0.04553548382,-0.4831571478,-0.08833256796,15.56631811,0.07487767467,-27.401,12,0.1979621944,-0.01032897973,0.5521938939,1.595612084,28,21,6,Boredom
0.01172519181,16.20161477,-4.848378109,0.8902241658,-1.212577914,-0.08101710237,15.45777639,0.08134704833,-7.8698,14,0.3143259787,-0.02024306815,0.7042642463,1.73275533,28,21,6,Boredom
0.01372414859,56.03866255,-2.539601268,0.7072605594,-1.276996868,-0.1053360826,15.28349814,0.2444913816,-0.3313,10,0.266112648,-0.01523595278,0.2105806562,1.682192801,28,21,6,Boredom
0.01372414859,41.96898958,-0.5167142432,0.7160780826,-0.9935534723,-0.1504151679,16.45519454,0.01665331172,-0.9156,10,0.3062744484,-0.02014292584,0.6259125862,1.659424433,28,21,6,Boredom
0.01392404426,31.00286548,-1.816213403,0.8130708378,-1.968757323,-0.1881787875,14.75588601,0.08126410764,-0.1688,5,0.2875833957,-0.01994264123,0.2364707699,1.80646697,28,21,6,Boredom
0.0127246702,45.50997669,-0.3737693356,0.7149758922,0.1907642128,-0.2418584878,16.16883931,0.02768442322,0.7729,6,0.3070412608,-0.02024306815,0.7173455669,1.468368129,28,21,6,Boredom
0.01332435723,37.76430307,-1.816213403,0.6852167514,-1.738831212,-0.3061159558,16.36050717,0.001392225134,1,13,0.2717678896,-0.02024306815,0.843253278,1.545658742,28,21,6,Boredom
0.01132540046,35.53563067,-7.161486613,1.126092911,-3.38300112,-0.3606853748,7.828134289,-0.02780289703,3.225,6,0.2642914685,-0.02024306815,0.7159829293,1.596678162,28,21,6,Boredom
0.008426913135,37.84349447,-0.6639908146,1.435808414,-1.08671319,-0.4191102419,16.90904416,-0.0355993217,2,9,0.3026320894,-0.02024306815,0.8815433936,1.730775472,28,21,6,Boredom
0.007827226103,45.07630947,-0.5167142432,1.084209676,-0.1640355623,-0.4618167438,19.14695276,-0.02324115919,2.1458,6,0.2658250934,-0.01363367587,0.642264237,1.694300395,28,21,6,Boredom
0.11447157,23.52493423,-5.571765974,0.772289793,-2.534653054,-0.2297978553,17.42891696,0.1102933484,6.9906,3,0.3168181191,-0.01243196818,0.00005315225409,0.4531578263,35,17,14,Boredom
0.3344567629,66.88411402,-3.548878949,0.441632673,-4.42956135,-0.2559951307,13.76525172,0.6771929507,6.4031,1,0.4019342974,-0.01874093354,0.1627520776,0.1714087924,35,17,14,Boredom
0.3942255705,17.63837312,2.801340278,0.5000487642,-2.691240664,-0.2708237772,16.68985868,0.6110892223,7.6292,5,0.3888984863,-0.002517879758,0.1945015329,0.1770437731,35,17,14,Boredom
0.4339048624,60.86556724,-5.138599587,0.474698385,-3.638694812,-0.2507556757,15.58848508,0.4077186555,7.4115,1,0.4325109425,0.06527846227,0.4288751942,0.2183161991,35,17,14,Boredom
0.4575925002,43.97140082,-0.230824428,0.480209337,-5.542522656,-0.2413641996,18.87884706,-0.02133352337,7.2042,7,0.3914864782,0.1511004196,0.2968356141,0.2170216765,35,17,14,Boredom
0.4382026195,1.539891775,-3.548878949,0.3501508698,-3.029192405,-0.2449230747,10.98692766,0.3086045333,8.9,4,0.3870773068,0.02632310474,0.197226808,0.1938725667,35,17,14,Boredom
0.4484972469,68.47171314,2.65839537,0.121997457,2.001432339,-0.2019199999,3.252183537,0.4923181572,6.9083,8,0.4283893258,-0.01012869511,0.1882334001,0.1701142698,35,17,14,Boredom
0.2788857646,41.13559431,-3.548878949,0.3325158234,-0.769573726,-0.1924296662,2.772536148,0.3372190707,4.35,2,0.4010716334,0.0408437393,0.1038861348,0.1714087924,35,17,14,Boredom
0.395125101,40.3700774,-5.571765974,-0.3431268918,1.723935308,-0.1869924958,14.39576828,0.3477525381,6.7979,3,0.4180373581,0.07959881222,0.159754275,0.1696573795,35,17,14,Boredom
0.3090700119,14.57630546,5.257393689,0.7050561786,4.533592745,-0.1658369602,20.25444138,0.4039863245,6.7125,4,0.4447799412,0.0230184086,0.2781674794,0.169961973,35,17,14,Boredom
-0.6045531815,27.80881215,-1.963489974,0.07790984098,10.36994994,-0.3984489945,15.33031631,0.8647218461,0.2719,6,0.4068227265,1.129290477,1.504541289,0.5297631041,10,9,-12,Boredom
-0.6268415495,39.28025282,-1.383047016,0.2278077354,13.24402633,-0.3954832652,15.87292936,0.8797341107,33.7115,7,0.4252262245,1.170248681,1.699807252,0.9728705712,10,9,-12,Boredom
-0.6442324735,93.4471739,-2.682546176,0.2311143066,6.4750809,-0.3920232477,22.04643078,0.8560130739,33.6583,2,0.3795050342,0.5536724949,0.8338510788,0.3379453159,10,9,-12,Boredom
-0.6369362812,7.920456413,0.3496185299,-0.3287984166,-2.402841964,-0.4578624381,7.663315216,0.3348967314,15.4677,2,0.3826681354,0.3801258764,0.4876048733,0.3208880771,10,9,-12,Boredom
-0.6558264227,32.63571684,4.824227303,-0.03010481822,0.2502278622,-0.4696264976,19.63472166,0.7692571143,-1.6948,2,0.457240643,0.6397948792,1.086484083,0.6811460986,10,9,-12,Boredom
-0.6514287178,22.03538161,-1.673268495,0.1517565978,0.967755899,-0.4830711371,0.4275190403,0.6674888902,1.874,4,0.4166954364,0.413573407,1.007587368,0.387670213,10,9,-12,Boredom
-0.6589248057,50.33311036,-0.9498806297,-0.1381194774,4.981552238,-0.4780293973,11.0241911,0.9410272791,5.7146,3,0.449955925,0.6265760946,1.200809375,0.9667025518,10,9,-12,Boredom
-0.6539274138,86.65933918,-0.08354785662,-0.467674407,-1.566386629,-0.487519731,12.77299312,1.669992986,-1.5927,6,0.341451968,0.6587217752,1.098202767,1.341352618,10,9,-12,Boredom
-0.6704188072,30.87842185,-0.5167142432,0.369990297,0.1749072396,-0.5077855478,13.88611904,1.139670227,5.2323,6,0.3759585268,0.3849327071,0.7338334814,1.027621262,10,9,-12,Boredom
-0.5717702904,19.75391494,5.114448782,-0.1579589046,2.233340572,-0.4760522444,2.518475907,1.089656992,27.2219,5,0.5042079035,0.81213979,1.102018152,1.704275833,10,9,-12,Boredom
0.09388231521,39.67998087,-1.383047016,-1.555536332,-0.7160564415,-0.9748879117,12.58476496,-0.0355993217,9.6917,7,0.2561440866,0.1543049735,0.0003256797673,0.1696573795,34,7,-5,Boredom
0.09458195008,44.22405911,0.3496185299,-1.690003561,0.5852064208,-0.01606763082,13.20448468,-0.0355993217,9.0344,3,0.2519266183,0.163618208,-0.02038641123,0.1696573795,34,7,-5,Boredom
0.09218320195,33.31072929,-0.9498806297,-1.649222516,-2.08471144,-0.07211991448,21.34282055,-0.0355993217,8.9646,1,0.240424432,0.1859499426,0.001143262307,0.1696573795,34,7,-5,Boredom
0.08968450598,34.77011375,-1.240102109,-1.848718978,0.7953113156,-0.1098835342,19.52274024,-0.0355993217,10.3208,13,0.2448336034,0.1234611428,-0.01193805833,0.1696573795,34,7,-5,Boredom
0.09698069821,41.46744401,-1.097157201,-1.116864553,3.839850168,-0.1205601596,9.23105513,-0.0355993217,10.1656,1,0.2490510717,0.04274644314,0.0818114062,0.1696573795,34,7,-5,Boredom
0.09698069821,38.141405,-0.6639908146,-0.7851052422,4.494941373,-0.1680118283,10.16751411,-0.0355993217,8.0698,6,0.2402327289,0.006294643283,0.08698942895,0.1696573795,34,7,-5,Boredom
0.09987918553,38.85789866,0.635508345,-1.443112911,3.654521794,-0.2448242171,13.92596226,-0.03551638101,7.4052,9,0.2537477978,0.01250346634,0.05060700595,0.1752162118,34,7,-5,Boredom
0.1090743867,37.45130847,-0.9498806297,-1.251331781,2.429570615,-0.3086862545,23.50352693,-0.03402344863,7.3396,2,0.2456004159,0.01530745094,0.1410861403,0.1798612634,34,7,-5,Boredom
0.1070754299,37.2024212,-0.9498806297,-0.9823973238,1.518785717,-0.2785346734,18.22186391,-0.0355993217,8.4646,9,0.2402327289,-0.01924164507,0.2927477014,0.1696573795,34,7,-5,Boredom
0.1058760559,42.41774087,-0.230824428,-1.092616364,0.9053190671,-0.2765575205,12.44268615,-0.0355993217,8.2469,1,0.2380281432,-0.001917025914,0.2138509863,0.1831356441,34,7,-5,Boredom
0.09818007227,45.3553649,-0.5167142432,-0.1337107158,0.08868494787,-0.8505249966,19.56707418,-0.02995935492,13.3031,4,0.09741391626,-0.01713865662,-0.06371828583,0.9270292419,59,28,-12,Boredom
0.09558142847,-19.40812038,-0.6639908146,-0.5712803046,-4.013315804,-0.8913532033,9.699714581,-0.007150665726,18.9771,3,0.1859807504,-0.02024306815,-0.06439960461,1.261396812,59,28,-12,Boredom
0.08908481895,86.45570413,-1.816213403,-0.02459386622,-0.166017684,-0.9707358907,-2.179393186,-0.03443815207,37.2219,2,0.1581838003,-0.02024306815,-0.06426334085,0.9803331132,59,28,-12,Boredom
0.08848513192,43.224739,-1.816213403,-0.7950249558,-1.681349684,-1.061882638,12.58094307,-0.02241175231,17.4104,2,0.1657560729,-0.01763936816,-0.01875124615,0.9717283454,59,28,-12,Boredom
0.08128888753,47.88948986,-0.230824428,-1.445317292,-5.314578666,-1.123075519,18.76399922,-0.03120346524,44.325,1,0.1867475628,-0.0196422143,-0.06330949456,1.147935714,59,28,-12,Boredom
0.07569180857,-11.56817127,-0.8069357221,-1.004441132,-1.876588667,-1.210861106,16.55035964,-0.03045699904,58.9615,2,0.164030745,-0.02024306815,-0.06439960461,1.013609959,59,28,-12,Boredom
0.08318789647,75.38776252,0.2023419585,-0.3486378438,1.910254743,-1.303688433,11.16359459,-0.01826471791,32.4688,14,0.1512824886,-0.02024306815,-0.06439960461,0.9589354163,59,28,-12,Boredom
0.08828523624,56.517582,-0.08354785662,-0.1744917606,2.890413898,-1.334729733,17.30145687,-0.03377462656,10.5458,1,0.1609634953,-0.02024306815,-0.06439960461,1.018026565,59,28,-12,Boredom
0.08858507976,52.7654178,-1.097157201,-0.186615855,2.647603996,-1.319406798,19.31645365,-0.02572937983,10.5792,1,0.2104228962,-0.02024306815,-0.06099301069,0.5756044334,59,28,-12,Boredom
0.08808534057,3.383920208,-0.5167142432,-0.2516450886,0.3116736333,-1.321977097,9.585057835,-0.03253051624,11.6385,4,0.1646058543,-0.02024306815,-0.06358202207,1.04658221,59,28,-12,Boredom
-0.1022153443,25.10876233,-2.396656361,0.9993410154,0.2670758962,-1.249217871,17.09717677,0.3542219117,1.9229,12,0.2784774982,-0.01623737586,1.252044548,1.127527946,57.5,20,-6,Boredom
0.03791152555,59.15352448,0.05939705094,0.6323116122,1.831960938,-1.284213477,13.22923143,0.5938375592,30.1229,9,0.3314834066,-0.01613723355,0.698268641,1.073462591,57.5,20,-6,Boredom
0.04900573564,22.21639054,-0.9498806297,0.540829809,0.3840210735,-1.266517959,14.93255294,0.2712812238,12.6354,8,0.3474906158,-0.02024306815,0.7628576616,1.159510269,57.5,20,-6,Boredom
0.04071006503,104.1455556,-7.161486613,0.8913263562,-0.3196321118,-1.255544761,18.76963651,0.639620819,39.0615,0,0.3264032743,-0.01994264123,0.1369982276,1.772809382,57.5,20,-6,Boredom
0.0326142901,-40.86144911,-7.161486613,0.9806037786,1.589151036,-1.218077714,12.78293004,0.7027386825,0,3,0.365414856,-0.02024306815,0.464848826,1.651809594,57.5,20,-6,Boredom
0.04950547483,61.66125231,-2.249379789,0.9023482602,1.348323256,-1.252480174,11.79506662,0.5388478831,2.3104,8,0.3526665996,-0.02014292584,0.5908928008,1.702219827,57.5,20,-6,Boredom
0.03641230797,-8.528729727,-7.161486613,0.6874211322,-1.942989742,-1.313277624,20.69491438,0.3050380838,-0.4354,6,0.3167222675,-0.02024306815,0.512949932,1.50469091,57.5,20,-6,Boredom
0.04770641374,66.11859711,-1.240102109,0.7105671306,0.1937373952,-1.377040804,19.90961121,0.3912134586,1.8323,5,0.3324419221,-0.01523595278,0.3073279233,1.896931254,57.5,20,-6,Boredom
0.04710672671,21.82797555,0.05939705094,0.4592677194,-0.8845367816,-1.442484564,10.80729875,0.5113945154,8.6302,6,0.3338796954,0.06237433536,0.5004136664,1.998056313,57.5,20,-6,Boredom
0.043208761,45.08008049,-1.383047016,0.6301072314,-0.2264723943,-1.498141417,15.04252787,0.5127215664,15.9781,2,0.3770128938,-0.01363367587,0.07499821837,1.887031964,57.5,20,-6,Boredom
-0.07113156646,55.67287368,5.257393689,0.8505453114,-3.016308615,0.1460589039,8.781505137,0.08748465924,4.051,12,0.4363450046,0.1474952966,0.1086553662,0.1905220377,56,12,0,Boredom
-0.07053187942,13.23382259,-1.383047016,1.356450705,-5.60793267,0.129154247,12.25656003,0.2066704278,4.3958,9,0.4782321329,0.1849485195,0.1329103149,0.1908266312,56,12,0,Boredom
-0.07113156646,59.1572955,4.96717221,0.8747935002,-5.658476772,0.1375571466,10.31112168,-0.001759521009,5.574,7,0.4633751423,0.2958060536,0.1072927287,0.1922734506,56,12,0,Boredom
-0.07103161862,39.02759453,4.824227303,0.7094649402,-3.847808646,0.1472451957,12.0213226,0.1709229913,5.6396,11,0.4222548264,0.1294696812,0.04815425833,0.1803181537,56,12,0,Boredom
-0.07053187942,45.49489261,4.391060916,1.249538236,-0.9588663434,0.1517926473,1.784577182,0.8369367157,5.4979,7,0.3725078709,-0.02024306815,0.01844875939,0.1930349345,56,12,0,Boredom
-0.07043193159,29.343617,-5.428821066,1.472180697,-1.118427136,0.147442911,9.175159966,0.869283584,5.0865,8,0.3870773068,-0.02024306815,-0.05554246043,0.2053709732,56,12,0,Boredom
-0.06963234888,35.5620278,4.100839437,1.376290132,-1.016347871,0.1341959868,13.74212927,0.9994175234,5.4083,13,0.399442157,-0.01253211049,-0.04723037128,0.1911312248,56,12,0,Boredom
-0.06893271401,42.53841349,4.681282395,0.358968393,-4.660478522,0.1131393088,11.5246678,0.1233150364,5.4333,11,0.4859961086,0.1234611428,0.1393147115,0.1739978376,56,12,0,Boredom
-0.06883276617,28.42348829,5.400338597,0.447143625,-5.538558413,0.08664546041,7.744817054,0.06600302106,5.226,8,0.4936642328,0.2686674884,0.1985894456,0.1738455408,56,12,0,Boredom
-0.06773333994,50.17095653,5.257393689,0.7436328426,-5.3314267,0.04957384423,-1.456004663,0.1686835928,5.9708,8,0.4421919493,0.1621160734,0.1360443813,0.1749877666,56,12,0,Boredom
0.1310629112,36.37656797,-0.5167142432,-1.535696905,1.203628375,-0.8369814995,12.38573996,-0.0355993217,9.2146,8,0.2555689773,0.05065768541,0.05115206097,0.1696573795,20,10,-6,Boredom
0.1306631198,37.43245337,-0.8069357221,-2.085689914,-3.163976678,-0.8886840469,10.70267447,-0.0355993217,9.0021,8,0.2495303295,0.02001413938,0.05006195092,0.1708757537,20,10,-6,Boredom
0.1317625461,43.31147244,-1.240102109,-1.143317122,2.253161788,-0.9215047844,19.20733864,-0.0355993217,8.9365,11,0.2221167856,-0.01984249892,0.2079916448,0.1696573795,20,10,-6,Boredom
0.1319624417,35.2678883,-0.3737693356,-1.035302463,4.378987256,-0.945724907,9.50489366,-0.03551638101,8.9719,9,0.2968809962,0.07899795837,0.454765308,0.1762061408,20,10,-6,Boredom
0.1338614507,41.91996633,-0.3737693356,-1.239207687,4.991462846,-0.9873439748,18.07204576,-0.0355993217,9.0375,12,0.3044532689,0.07028557764,0.05728393002,0.1696573795,20,10,-6,Boredom
0.1348609291,38.47702572,-0.230824428,-1.466258909,2.198653443,-0.03178599608,18.12201699,-0.0355993217,8.9771,12,0.2450253065,0.07729553915,0.072409207,0.1696573795,20,10,-6,Boredom
0.1354606161,38.41291839,-1.240102109,-1.451930434,2.031164164,-0.04315462504,18.76677009,-0.0355993217,9,13,0.23659037,0.1459931619,0.1803301022,0.1696573795,20,10,-6,Boredom
0.1358604075,37.07797756,-1.383047016,-1.417762532,0.6694465909,-0.03751973938,3.739379163,-0.0355993217,9.0063,7,0.2073556466,-0.02024306815,0.1991345006,0.1696573795,20,10,-6,Boredom
0.1369598337,39.83082164,-1.530323588,-1.173076263,0.09364025199,-0.0696484734,17.66988722,-0.0355993217,9.0063,7,0.2132025912,-0.02024306815,0.1134245977,0.1696573795,20,10,-6,Boredom
0.1376594686,37.98302219,-0.9498806297,-0.6958278198,0.7893649507,-0.09119943961,2.667625225,-0.03551638101,9.024,7,0.2350567451,-0.02014292584,-0.005806189279,0.1708757537,20,10,-6,Boredom
0.005328530136,45.63442033,3.814949622,-1.151032455,-1.341415822,-0.52824908,17.27393925,-0.03311110106,3.3813,17,0.2544187587,0.05556465847,-0.0465490525,0.9479700485,40,10,-5,Boredom
0.0002311903633,42.90043134,2.948616849,-1.956733637,1.148128969,-0.5171770239,3.135902487,0.1737429747,47.6833,12,0.3611973877,1.003912308,0.2495520906,1.365110915,40,10,-5,Boredom
0.001330616589,27.89931661,2.225228984,-1.212755117,-0.1907942046,-0.4576647228,13.44602823,-0.0355993217,39.1115,14,0.2987021757,0.1167516082,-0.06140180196,1.511848858,40,10,-5,Boredom
0.003229625524,53.00676304,3.524728143,-0.9592513254,0.3889763776,-0.4962192036,16.36614446,-0.0355993217,4.0521,8,0.3132716117,0.09391916216,-0.06439960461,1.263605115,40,10,-5,Boredom
0.000331138202,29.56987815,-1.816213403,-1.113557981,1.852773215,-0.5806436308,16.53316112,-0.0355993217,3.2958,7,0.3424104835,0.09091489294,-0.06439960461,1.400519916,40,10,-5,Boredom
0.003429521201,32.25861491,-1.816213403,-0.9625578966,1.635730895,-0.6095100626,12.90704597,-0.005077148527,13.4219,6,0.3183517439,0.1537041196,-0.06031169191,1.321706335,40,10,-5,Boredom
0.003029729846,34.78896885,2.801340278,-1.601828329,4.213480099,-0.6265135773,3.440793885,-0.0355993217,6.65,7,0.3509412716,0.4370067069,-0.01697981732,1.239237631,40,10,-5,Boredom
0.00272988633,42.58743674,1.068674732,-1.449726053,2.154055706,-0.6054568993,11.56088022,0.01507743865,42.0469,5,0.2847078491,0.2947044883,0.008501505162,1.115801095,40,10,-5,Boredom
0.003729364717,32.51881524,-1.816213403,-0.7806964806,4.520708954,-0.6000197289,5.232496644,-0.01104887806,34.5875,6,0.2878709503,0.1493980004,0.1060663549,1.171617863,40,10,-5,Boredom
0.001830355782,52.09417637,-0.8069357221,-0.8181709542,5.18868395,-0.6583457384,13.20075834,-0.03535049963,4.1656,3,0.3226650638,0.07729553915,-0.06439960461,1.604369149,40,10,-5,Boredom
0.02142013216,41.42219178,0.05939705094,-1.149930265,-1.722974239,0.003703897813,4.587074708,-0.03394050794,5.3813,5,0.2132984428,0.004492081752,0.06777623928,0.174073986,41,11,-1,Boredom
0.02731705465,32.07760598,-1.097157201,-1.342813585,0.5098857982,-0.1756238669,6.434194894,-0.0355993217,10.1823,12,0.2409036898,-0.01793979508,0.005776230031,0.1778052569,41,11,-1,Boredom
